datalake,engine,query name,conf,latency,benchmark,sf
iceberg,trino,db12,memory.heap-headroom-per-node=14.1; node-scheduler.max-splits-per-node=90.7; query.max-memory=25.8; query.max-memory-per-node=19.4; query.max-total-memory-per-node=16.3; task.concurrency=44.3; task.max-worker-threads=47.7,7692.77,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,30907.78,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,75311.78,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,27469.43,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,14801.76,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,113976.76,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,14081.18,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,98400.49,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,12663.17,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,31397.51,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=16; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=32,13525.8,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,57377.96,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,9710.97,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,11148.78,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,36073.96,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,9641.13,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,10488.71,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,80335.49,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,64317.39,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,84193.59,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,88103.51,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,10888.03,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,15842.81,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,108122.55,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,21442.29,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,20959.31,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,15247.9,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,110563.85,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,13395.22,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,98508.52,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,33453.09,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,100940.35,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=24; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=32; task.max-worker-threads=32,13419.67,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,21829.59,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,15359.76,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,68043.85,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,22312.05,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,50219.51,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,22130.76,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,10520.37,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,81714.84,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,11073.81,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,11338.15,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,10568.53,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,42795.5,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,23918.25,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,112033.42,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,57542.92,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,14836.58,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,37622.78,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,13974.13,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,97954.7,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,13822.72,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,12736.24,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=150; query.max-memory=20; query.max-memory-per-node=20; query.max-total-memory-per-node=20; task.concurrency=32; task.max-worker-threads=48,13077.94,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,11373.0,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,40208.09,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,10965.52,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,58650.34,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,9704.41,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,9939.53,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,10459.98,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,25696.44,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,12251.65,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,11488.15,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,13269.16,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,60946.99,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,113153.3,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,36131.56,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,107420.23,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,83729.65,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,81354.07,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,37138.1,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,27258.51,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,96553.59,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,31160.85,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=14; node-scheduler.max-splits-per-node=256; query.max-memory=20; query.max-memory-per-node=18; query.max-total-memory-per-node=14; task.concurrency=48; task.max-worker-threads=16,31820.73,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,90158.59,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,77214.78,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,54719.9,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,10109.64,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,17412.35,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,73425.86,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,79058.27,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,11055.61,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,84226.16,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,84602.05,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,81978.01,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,22713.13,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,22598.51,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,18937.4,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,14135.36,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,93681.38,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,14705.94,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,101985.55,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,13143.5,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,97786.58,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,74008.74,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=16; node-scheduler.max-splits-per-node=200; query.max-memory=28; query.max-memory-per-node=14; query.max-total-memory-per-node=20; task.concurrency=16; task.max-worker-threads=48,96495.1,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,90626.28,tpch,100
iceberg,trino,db10,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,9752.23,tpch,100
iceberg,trino,db11,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,84053.7,tpch,100
iceberg,trino,db12,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,13836.76,tpch,100
iceberg,trino,db13,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,73920.28,tpch,100
iceberg,trino,db14,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,77251.68,tpch,100
iceberg,trino,db15,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,80883.75,tpch,100
iceberg,trino,db16,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,23836.49,tpch,100
iceberg,trino,db17,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,82215.82,tpch,100
iceberg,trino,db18,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,90433.41,tpch,100
iceberg,trino,db19,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,73144.82,tpch,100
iceberg,trino,db2,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,17527.48,tpch,100
iceberg,trino,db20,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,14818.4,tpch,100
iceberg,trino,db21,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,28335.11,tpch,100
iceberg,trino,db22,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,13212.08,tpch,100
iceberg,trino,db3,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,20991.64,tpch,100
iceberg,trino,db4,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,16054.86,tpch,100
iceberg,trino,db5,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,26902.37,tpch,100
iceberg,trino,db6,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,24970.16,tpch,100
iceberg,trino,db7,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,13240.91,tpch,100
iceberg,trino,db8,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,46375.31,tpch,100
iceberg,trino,db9,memory.heap-headroom-per-node=20; node-scheduler.max-splits-per-node=150; query.max-memory=32; query.max-memory-per-node=16; query.max-total-memory-per-node=18; task.concurrency=32; task.max-worker-threads=24,71970.69,tpch,100
iceberg,trino,db1,memory.heap-headroom-per-node=18; node-scheduler.max-splits-per-node=100; query.max-memory=16; query.max-memory-per-node=14; query.max-total-memory-per-node=16; task.concurrency=48; task.max-worker-threads=32,55061.81,tpch,100
